sp|P06367|RS14A_YEAST	0.00012608276629776877	0.0001217925350740364	0.00013350024188989233	0.00013450720145353334	0.00012531516329072738	0.00013096355808200555
sp|P47083|MPP10_YEAST	0.00034954480234996937	0.00019696296987521233	0.00018505429820150335	0.00015537509780045588	0.00023161116183244046	0.00021179435446988756
sp|P32331|YMC1_YEAST	0.0001687948434800748	5.4350414674732865e-05	5.957502651112459e-05	0.00012004877263279524	5.592240185937997e-05	0.00017532906310001393
sp|P14904|AMPL_YEAST	0.0008401429466339651	0.0007141686784302447	0.0006404894873550087	0.00071702282486903	0.0008350280822387962	0.0006981325858846211
sp|Q08235|BRX1_YEAST	0.0005935855320547877	0.00040137127538144646	0.0004399544054034596	0.00031662348108477784	0.0005309745578607108	0.0004315946811018671
sp|P39538|UBP12_YEAST	6.887296245133301e-05	3.9917649055365996e-05	8.750972793739353e-05	7.347482695029532e-05	8.214438933411316e-05	7.15391046939185e-05
sp|Q04603|DPB4_YEAST	0.0003525171220978433	0.00025539148936443346	0.0002799418337589069	0.0002820533663132765	0.0002627782250637191	0.0002746225631209402
sp|Q12044|RCN2_YEAST	0.00039109446753496575	0.0006296444266091694	0.0005521368494766867	0.00027815074111900483	0.00038871344990557694	0.00040623413110720214
sp|P27614|CBPS_YEAST	0.0002998843573401792	0.0002896801615476213	0.0003810319403940677	0.0003839059708152931	0.00032786449840126067	0.0003737918220257242
sp|P49723|RIR4_YEAST	0.0012516912306372698	0.001305827789098147	0.001643407325525718	0.0013353251158792804	0.0013933593228499426	0.0014561629240654299
sp|P04801|SYTC_YEAST	0.001082525331346783	0.0010002253425426314	0.0010465400433711722	0.0012301728111138548	0.0010759348216051279	0.0011244309850583093
sp|P34247|UTP11_YEAST	0.00013818671186235457	0.0001334846184411439	0.000146316265111322	0.00022112983918960884	0.0002060181284499558	0.0001435360596578781
sp|Q12055|KAD6_YEAST	0.0005260915426231773	0.00042349180977520275	0.00037136107896274613	0.00037416216444942265	0.0003485924339254751	0.0006375332599017428
