sp|P06367|RS14A_YEAST	9.037216136795335e-05	8.539335066732256e-05	9.596381096213564e-05	9.466831823628758e-05	8.976817061835842e-05	9.123847988425535e-05
sp|P34250|SEG2_YEAST	1.4520742869895776e-05	4.148131755325355e-05	1.5419193285893797e-05	4.598679569666587e-05	1.4423695347319053e-05	1.4659940474868757e-05
sp|P47083|MPP10_YEAST	0.0002926951716826082	0.00016111454775929302	0.00018105819579157566	0.00014775688383578177	0.00019905534691762054	0.0002955009831517887
sp|P32331|YMC1_YEAST	0.00021060849410697762	6.399967282980917e-05	7.192190559432585e-05	7.095097390046738e-05	0.0001369829445688367	0.00013922658272345247
sp|P14904|AMPL_YEAST	0.0010731052462738743	0.000839631378945113	0.0007598787520986048	0.0007496205371944607	0.0008241341227859788	0.0005587381767881782
sp|Q08235|BRX1_YEAST	0.0004025849411004369	0.0003804056086342948	0.0002967700244742161	0.00023091800204631482	0.00033790404992618453	0.00028215684263440126
sp|P39538|UBP12_YEAST	9.598695016166713e-05	5.3875964484742114e-05	0.00012292792052851932	8.00371267422696e-05	5.663610496953683e-05	9.690709272536924e-05
sp|Q04603|DPB4_YEAST	0.0003294063237056002	0.00022866727468839646	0.0002569729721335462	0.00025350388714410246	0.00015699706228193005	0.000244319427435566
sp|Q12044|RCN2_YEAST	0.0006117921978611977	0.000934310243104293	0.0007768662892019729	0.00029788846839340973	0.0004941596242595451	0.000865388258658117
sp|P27614|CBPS_YEAST	0.0003841243615759033	0.0004132668474473641	0.0005815089253926214	0.00040238505700798146	0.0004885654150296672	0.0004415547422954658
sp|P34167|IF4B_YEAST	0.0006907146946518261	0.0007905865043459102	0.0009966438881455757	0.0008245455533000114	0.0006860983915794629	0.0010004404418431044
sp|P04801|SYTC_YEAST	0.0008733679685927642	0.0009484210440873094	0.000827718815612943	0.000982370068188935	0.000836086740675702	0.0008817401800269511
sp|P34247|UTP11_YEAST	7.165838909093616e-05	6.771056324506199e-05	7.609215050833406e-05	7.506492132173394e-05	7.117946943817296e-05	7.234531511304483e-05
sp|Q99247|YO087_YEAST	5.37129139726159e-05	5.075374571990492e-05	5.703632451266557e-05	5.62663452592945e-05	5.3353930601164165e-05	3.598172819704748e-05
sp|P29468|PAP_YEAST	0.00024717958841854516	0.0002335618950806035	0.000297623413371833	0.00015806182544428587	0.0002784081737033419	0.0003169077946971446
sp|P06839|RAD3_YEAST	4.488698043981118e-05	4.2414053211449174e-05	4.766429883256727e-05	2.3371614628887025e-05	6.727846495317247e-05	6.838041623205641e-05
