sp|P06367|RS14A_YEAST	9.037216136795335e-05	8.539335066732256e-05	9.596381096213564e-05	9.538006952460641e-05	8.858050661199839e-05	9.380412569643197e-05
sp|P47083|MPP10_YEAST	0.0002926951716826082	0.00016111454775929302	0.00018105819579157566	0.00014886777451586766	0.00019642177569544818	0.0002080048268131768
sp|P32331|YMC1_YEAST	0.00021060849410697762	6.399967282980917e-05	7.192190559432585e-05	0.00014554649701181441	6.63883475465502e-05	0.00021860654160422445
sp|P14904|AMPL_YEAST	0.0010731052462738743	0.000839631378945113	0.0007598787520986048	0.000937825939291451	0.0008709691367427505	0.0009848039399268707
sp|Q08235|BRX1_YEAST	0.0004025849411004369	0.0003804056086342948	0.0002967700244742161	0.0002949647922834008	0.00033343346224531516	0.0004178734673028135
sp|P39538|UBP12_YEAST	9.598695016166713e-05	5.3875964484742114e-05	0.00012292792052851932	0.00010130599779061232	0.00011347004009117758	9.963214115818471e-05
sp|Q04603|DPB4_YEAST	0.0003294063237056002	0.00022866727468839646	0.0002569729721335462	0.00025540982274779937	0.00023720187671748432	0.0002511897426427971
sp|Q12044|RCN2_YEAST	0.0006117921978611977	0.000934310243104293	0.0007768662892019729	0.00040994827686641633	0.000487621721180016	0.0005163769205592355
sp|P27614|CBPS_YEAST	0.0003841243615759033	0.0004132668474473641	0.0005815089253926214	0.000461598243115062	0.0004821015252769175	0.0005684219476511773
sp|P49723|RIR4_YEAST	0.0011318387537919623	0.0013163348671942664	0.0015769980301766982	0.0013758115943993108	0.00127773117216183	0.0013530793632137896
sp|P04801|SYTC_YEAST	0.0008733679685927642	0.0009484210440873094	0.000827718815612943	0.0010243459216030973	0.0009191970443949836	0.0009397752125161753
sp|P34247|UTP11_YEAST	7.165838909093616e-05	6.771056324506199e-05	7.609215050833406e-05	0.00011451912274851458	0.00010635515323469157	7.437968104051149e-05
sp|Q12055|KAD6_YEAST	0.0006749885310042033	0.0005174554353809808	0.00045301151057287046	0.00045025587188212037	0.00041815751901979795	0.0008397622422346251
sp|P29468|PAP_YEAST	0.00024717958841854516	0.0002335618950806035	0.000297623413371833	0.00019260362072150012	0.0002747247370831434	0.0003258193105108924
sp|Q03496|TR732_YEAST	7.373497851044283e-05	8.393212810737335e-05	3.095758745323433e-05	6.201612287965732e-05	4.302953444367508e-05	3.0260880592448412e-05
sp|Q02100|SKO1_YEAST	3.436575936201024e-05	6.553905555390726e-05	3.6492092089717825e-05	3.627011313659657e-05	6.798518501111577e-05	3.567083006593303e-05
sp|P06839|RAD3_YEAST	4.488698043981118e-05	4.2414053211449174e-05	4.766429883256727e-05	7.14844094575995e-05	4.399708281239908e-05	7.03032883443848e-05
sp|P25638|TAH1_YEAST	0.0004163823768110766	0.0003934429118050288	0.00044214544713137914	0.000439455905977086	0.00040812747337159837	0.0004321948730775374
sp|P50874|ORC5_YEAST	4.419893539619953e-05	4.1763914155409316e-05	4.6933681975571345e-05	4.664818753021455e-05	4.3322678464727836e-05	4.5877429827896035e-05
sp|P39927|PTI1_YEAST	6.567437759355895e-05	0.00012628220246423198	6.97378867678501e-05	0.0001410508564968168	0.000271311399011852	0.00021173898518107715
sp|P10363|PRI1_YEAST	0.00015662324978582177	0.000226557056218694	0.00016631409172041512	0.0001653024142348206	0.0001938576047600199	0.00012069969194018454
sp|P04806|HXKA_YEAST	0.0009074241192120414	0.0009126063004738256	0.0008433543725232427	0.0009577083724528534	0.0009466677182888405	0.000767422711585375
sp|P41832|BNI1_YEAST	6.8945686391686e-05	0.00011557233098780805	6.391517542894599e-05	1.794639355542202e-05	8.485760636559733e-05	4.442471372431844e-05
sp|P36136|SHB17_YEAST	0.0004774372153821208	0.0007180351979924306	0.0006032084918045558	0.0005038940544021257	0.0006490423351048449	0.0006873165565778544
sp|P39998|EDC3_YEAST	0.00021950730236058527	0.00020741413905325036	0.00023308900605766936	0.0002728340259048227	0.0002923230609237922	0.0002278432901264952
sp|Q3E7Z5|YI002_YEAST	0.0005151778969016249	0.00022866727468839646	0.0008745080306082932	0.0005437261085739851	0.0008072247611978296	0.0005347422421405116
sp|P53929|YNK8_YEAST	0.0004955929974455987	0.00038243337333597374	0.0005262571128224932	0.0004271588063035614	0.000396707023330324	0.0005144135884653485
sp|Q04599|RM01_YEAST	0.00017163527894875424	0.00021946809110371987	5.898979978213446e-05	0.00018114632416894397	0.0001682325589167949	5.766222222827353e-05
sp|P38746|YLF2_YEAST	4.331369516956823e-05	8.279866350554276e-05	4.599366876266783e-05	4.571389235475343e-05	4.245498838670645e-05	4.495857180532021e-05
sp|Q03705|CG121_YEAST	0.0002973827796733114	0.0003842254323648323	0.0003157829183233839	0.00020407608874968813	0.000291487078348083	0.00042206952264620297
sp|P28274|URA7_YEAST	0.0007384767312071133	0.0006977923457077904	0.0008358290828517287	0.0007289901513954512	0.0007715217107130236	0.0007665210510568434
sp|P53909|ADE_YEAST	0.0006749885310042033	0.0005648563485889422	0.0005552807672966643	0.0005519030315639517	0.0005859386138382204	0.000620491589911822
sp|P39965|SYPM_YEAST	0.00014881312841345869	0.00011162757603704328	0.00012544545355425992	6.139062726207496e-05	5.701414238013367e-05	6.0376283483299815e-05
sp|P19358|METK2_YEAST	0.0003401775831729938	0.00020829420329324049	0.0002967700244742161	0.0002949647922834008	0.00033343346224531516	0.00035309613367710704
sp|P38698|PPX1_YEAST	0.00017569994922830476	0.00016602023399214384	0.0002358795071844741	0.00013751124023051868	0.00017221664590910842	0.00023057099045259113
sp|P53330|RT102_YEAST	0.00020240251760479972	0.0004031120730912428	0.0003309237386100882	0.0003289107516626959	0.0003054629877880142	0.00032347623193874756
sp|Q03761|TAF12_YEAST	0.00044106535005521884	0.0003785807042317854	0.00046835564441481225	0.00033976980553162406	0.0004726340273486224	0.0004158688198610722
sp|P43577|GNA1_YEAST	0.0008502317373044422	0.0003643063265045683	0.0004094021744760118	0.0007235959697294504	0.0005203831681693251	0.00040018849449500576
sp|Q12166|LEU9_YEAST	0.0002345103802215376	0.0002215906627689237	0.0002490203781296134	0.00021034014704816967	0.0002298611427607445	0.00020686474324305552
sp|P14907|NSP1_YEAST	0.0006321451496644736	0.0006407198007380835	0.0007200316342810453	0.0005269085138762347	0.000710478084141101	0.0007523751901900358
sp|P25375|PRTD_YEAST	0.0004621941336856536	0.0004694051052280442	0.00045460741836708283	0.00041640146287818446	0.0004869248214576738	0.0005156389244509186
sp|P53184|PNC1_YEAST	0.00042661529304192886	0.0004031120730912428	0.00045301151057287046	0.0003289107516626959	0.00041815751901979795	0.00032347623193874756
sp|Q05635|RNH2B_YEAST	5.555256352915974e-05	0.00010653657148565899	0.00011972425635847676	0.00011899598172230803	0.00011051286079252458	0.00011702983739144811
sp|P00635|PPA5_YEAST	0.00018121752539149136	0.00017123383416508086	0.00019243010332451593	0.0001255393753000638	0.00017762483449735512	0.00018809942434604385
sp|Q06211|MMS1_YEAST	1.5345048178899072e-05	1.4499654100475602e-05	1.6294501319373313e-05	1.6195382958726447e-05	1.504082807246448e-05	3.198570305338703e-05
sp|P23301|IF5A1_YEAST	0.0016413141761037638	0.0015508903944946165	0.0017428681680390578	0.001481909503860641	0.0016087746384284437	0.001967658542576557
sp|P39523|YM11_YEAST	6.251063464075963e-05	3.916260675649347e-05	2.188511811222438e-05	6.597461638421308e-05	4.0624281863015834e-05	4.301990796798457e-05
sp|P31688|TPS2_YEAST	0.0004224625439473292	0.00046636221615611704	0.0005240911054707472	0.0005464248125458222	0.0004603052751110344	0.00043850594004408007
sp|P35169|TOR1_YEAST	2.4501803552007138e-05	4.660589065834989e-05	4.3551307360610234e-05	1.720243736030074e-05	2.4016048069356982e-05	3.3983218764094747e-05
sp|P22137|CLH_YEAST	0.0008818974333599759	0.0008151215920202365	0.000998654280235495	0.0008702390507715058	0.0008455445653236493	0.0008558602830904241
sp|Q00711|SDHA_YEAST	0.00012318130778560805	5.7273390419295396e-05	9.731923242120727e-05	9.672724604568483e-05	0.00012073920202429669	9.512904311731852e-05
sp|P40363|SFGH_YEAST	0.00040473093346874534	0.00065038898302138	0.0005262571128224932	0.000622769599472517	0.000396707023330324	0.0005144135884653485
sp|P38915|SPT8_YEAST	0.000236708069650096	0.00013100301766577014	0.000198668711962561	0.000249825076644317	0.00013589247385013446	0.00014390609385508377
sp|P36147|PAM17_YEAST	0.00010332324747495797	9.763093158513722e-05	0.00010971622719423927	0.00010904883072946237	0.0001012748336167843	0.00010724704097805733
sp|P38426|TPS3_YEAST	0.0003713086483166645	0.00039644599163676716	0.000319436955641803	0.00036682400048627386	0.0003639473448398654	0.0003854094290946075
sp|Q12753|HAA1_YEAST	0.00011977119772224785	0.00020276338420624097	0.00016022482938174093	9.406989688693307e-05	0.0001788730746774539	0.0001566189367046341
sp|P46680|AIP1_YEAST	0.0006463831269531532	0.000610772390411416	0.000575469549705032	0.0005719690069605212	0.0004816058556876613	0.0006161517815871045
sp|P53081|GTPC1_YEAST	0.0006153952476015202	0.0006664595641175523	0.0005613096175841742	0.0005578952087587801	0.0006031948552963259	0.0007321021629380255
