sp|P32366|VA0D_YEAST	0.0007065506677733076
sp|P38129|TAF5_YEAST	0.00021479934492697205
sp|Q08972|NEW1_YEAST	0.000587674029052286
sp|P20459|IF2A_YEAST	0.0008521095234072753
sp|P33442|RS3A1_YEAST	0.00031073491240153747
sp|P53729|YN8H_YEAST	4.784726826005327e-05
sp|Q12163|NBP2_YEAST	0.0001499492483889657
sp|P07246|ADH3_YEAST	0.0006822182093411241
sp|Q02648|TRM44_YEAST	0.00021046590162739073
sp|P27882|ERV1_YEAST	8.871122095176276e-05
sp|Q07807|PUF3_YEAST	0.0002927784643220793
sp|P21954|IDHP_YEAST	0.0006987332976519436
sp|Q86ZR7|YKD3A_YEAST	0.0006179120375591269
sp|P26785|RL16B_YEAST	0.0005728731283297432
sp|Q08754|BUD7_YEAST	3.6235295109909906e-05
sp|Q07540|FRDA_YEAST	0.0002600622506935873
sp|P53875|RM19_YEAST	0.00023455435874211164
sp|Q12339|UTP23_YEAST	9.125236999121422e-05
sp|P32899|IMP3_YEAST	0.00021202133452409566
sp|P23291|KC11_YEAST	0.00021077516112583158
sp|Q06451|TPO3_YEAST	0.00010533258117471312
sp|Q08269|ALR1_YEAST	2.62725747860644e-05
sp|P03965|CARB_YEAST	0.00044534425436140355
sp|P31373|CYS3_YEAST	0.0009202545086001747
sp|P38073|EDS1_YEAST	2.2341268006067736e-05
sp|P38068|GLRX7_YEAST	0.00023455435874211164
sp|P32452|PHA2_YEAST	7.723937522738041e-05
sp|P53327|SLH1_YEAST	1.1012332018025322e-05
sp|P32600|TOR2_YEAST	1.7414586397839465e-05
sp|P53840|TOF1_YEAST	1.5320491818259986e-05
sp|P46971|PMT4_YEAST	0.000308233062363108
sp|P39547|UIP3_YEAST	0.0002750136235319813
sp|Q06103|RPN7_YEAST	0.000498197425316078
sp|Q07950|YEH2_YEAST	0.00011234901696547134
sp|Q01519|COX12_YEAST	0.0002673292882266648
sp|P53219|IMO32_YEAST	0.00012138576713905816
sp|Q01852|TIM44_YEAST	0.0003052293436545155
sp|P39727|ERV46_YEAST	0.00020018526511960343
sp|P25038|IF2M_YEAST	5.287781091873674e-05
sp|P54838|DAK1_YEAST	0.0009610055130646637
sp|P38315|YBP1_YEAST	5.731819541539669e-05
sp|Q05021|TAF7_YEAST	6.020724101386789e-05
sp|P53927|NOP15_YEAST	5.4382441889044265e-05
sp|P35180|TOM20_YEAST	0.0004712684126834771
sp|P38986|ASPG1_YEAST	0.0006275185107116602
sp|P40481|HPM1_YEAST	7.254840646195487e-05
sp|P40851|AXL1_YEAST	3.609840866769512e-05
sp|Q99271|NAH1_YEAST	2.1731552605917005e-05
sp|P20449|DBP5_YEAST	0.0007225971411525509
sp|P09436|SYIC_YEAST	0.0008992478155347821
sp|P53145|LSG1_YEAST	0.0003124254636593792
sp|P38351|PAF1_YEAST	0.00014650211141085248
sp|P40515|FIS1_YEAST	0.00044918850540656463
sp|P52893|ALAM_YEAST	0.0003604604054504074
sp|P12904|AAKG_YEAST	0.0003767689357612347
sp|P22696|ESS1_YEAST	0.0003638847407314594
sp|P39005|KRE9_YEAST	0.0002600622506935873
sp|P40553|DOT5_YEAST	0.0001313980468030976
sp|Q07478|SUB2_YEAST	0.001298039585941287
sp|Q01590|SED5_YEAST	0.00018471619510846446
sp|Q12680|GLT1_YEAST	0.0005047792037588043
sp|P40856|SA185_YEAST	4.857696271960039e-05
sp|Q08921|TCO89_YEAST	2.4394557146384984e-05
sp|P32474|EUG1_YEAST	0.00038587637308356903
sp|P33421|SDH3_YEAST	0.00011986350111104426
sp|P32904|RM06_YEAST	0.00024045088621736633
sp|P38630|RFC1_YEAST	0.00016770546340364912
sp|P46672|G4P1_YEAST	0.0009165203292780846
sp|P32773|TOA1_YEAST	8.553526880701526e-05
sp|P34240|ZRT3_YEAST	7.041027794960105e-05
sp|P36156|GTO2_YEAST	5.3172039681837425e-05
sp|Q12149|RRP6_YEAST	7.723937522738041e-05
sp|P38072|SCO2_YEAST	5.697644228270304e-05
sp|P39683|NPT1_YEAST	0.0009133351735699001
sp|Q02196|KAPS_YEAST	0.00015233886086077713
sp|P32463|ACPM_YEAST	0.0005580745896834248
sp|P07347|ARD1_YEAST	0.0011840499857996927
sp|Q02931|UTP17_YEAST	0.00031902058828934773
sp|P38889|SKN7_YEAST	4.6004459138204624e-05
sp|P38961|RRP8_YEAST	6.340295913649463e-05
sp|P38817|GGA2_YEAST	0.000417651577976379
sp|Q05902|ECM38_YEAST	3.920892110040567e-05
sp|P53318|COQ6_YEAST	4.6004459138204624e-05
sp|Q07953|SDO1_YEAST	0.0001313980468030976
sp|Q08492|BUD21_YEAST	0.00017566591977838603
sp|Q12044|RCN2_YEAST	0.0004290797428439587
sp|P25631|YCU1_YEAST	0.0007456384681330191
sp|P15565|TRM1_YEAST	0.00022433689679239436
sp|Q99316|MPD2_YEAST	0.0001313980468030976
sp|P40054|SERA_YEAST	0.00013904356723393372
sp|P53853|VPS75_YEAST	7.041027794960105e-05
sp|Q08202|OPI10_YEAST	0.0002600622506935873
sp|P32639|BRR2_YEAST	1.0082728397265638e-05
sp|P50264|FMS1_YEAST	9.487598615973048e-05
sp|P19146|ARF2_YEAST	0.00011986350111104426
sp|P39008|POP2_YEAST	9.213207838077265e-05
sp|Q06672|TSR2_YEAST	0.0003807631648249995
sp|P06197|PIS_YEAST	0.0004020724883580957
sp|Q99176|SRN2_YEAST	6.136715880063885e-05
sp|P40302|PSA6_YEAST	0.0009026678226225799
sp|P40514|YIG7_YEAST	4.3491855243552275e-05
sp|P00560|PGK_YEAST	0.004415017644559861
sp|P53331|REXO1_YEAST	6.790853372441791e-05
sp|Q03201|RT10_YEAST	0.00018121519158417897
sp|P38787|PANE_YEAST	0.0007232358121024629
sp|P38144|ISW1_YEAST	0.0002269030501531037
sp|Q12427|STB3_YEAST	8.954240013462464e-05
sp|Q12362|RIB2_YEAST	6.888759229142255e-05
sp|P41318|LST8_YEAST	8.871122095176276e-05
sp|P07259|PYR1_YEAST	0.00118339464552019
sp|P20967|ODO1_YEAST	0.0004785479287435696
sp|P38635|HIS9_YEAST	8.257883411536808e-05
sp|Q06224|YSH1_YEAST	9.333174673536352e-05
sp|P51533|PDR10_YEAST	1.6040605095251793e-05
sp|Q12275|YO093_YEAST	1.2848456595921804e-05
sp|P04801|SYTC_YEAST	0.0010001580319793201
sp|Q12514|NOT5_YEAST	0.00014809084583471892
sp|P32836|GSP2_YEAST	9.582730014969387e-05
sp|P38875|GPI16_YEAST	0.00022100423578827957
sp|P40463|VHS2_YEAST	6.649103293798121e-05
sp|P15367|SEC11_YEAST	0.0006680045516495079
sp|P32860|NFU1_YEAST	0.000678096171770195
sp|P20424|SRP54_YEAST	0.000571707094130297
sp|Q05050|EIS1_YEAST	0.0003631181777998845
sp|Q12200|NPC1_YEAST	7.641587331113821e-05
sp|O13297|CET1_YEAST	0.0002235876555540608
sp|P38920|MLH1_YEAST	2.366943906436203e-05
sp|P52286|SKP1_YEAST	0.0006370244958133911
sp|P55752|ISCB_YEAST	0.003021276831778164
sp|Q08687|TMA16_YEAST	0.00012788206177961363
sp|P34237|CASP_YEAST	0.00032621293675243635
