sp|Q04603|DPB4_YEAST	0.0003294063237056002	0.00022866727468839646	0.0002569729721335462
sp|P34250|SEG2_YEAST	1.4520742869895776e-05	4.148131755325355e-05	1.5419193285893797e-05
sp|P47083|MPP10_YEAST	0.0002926951716826082	0.00016111454775929302	0.00018105819579157566
sp|P32331|YMC1_YEAST	0.00021060849410697762	6.399967282980917e-05	7.192190559432585e-05
sp|P14904|AMPL_YEAST	0.0010731052462738743	0.000839631378945113	0.0007598787520986048
sp|Q08235|BRX1_YEAST	0.0004025849411004369	0.0003804056086342948	0.0002967700244742161
sp|P39538|UBP12_YEAST	9.598695016166713e-05	5.3875964484742114e-05	0.00012292792052851932
sp|P06367|RS14A_YEAST	9.037216136795335e-05	8.539335066732256e-05	9.596381096213564e-05
sp|Q12044|RCN2_YEAST	0.0006117921978611977	0.000934310243104293	0.0007768662892019729
sp|P27614|CBPS_YEAST	0.0003841243615759033	0.0004132668474473641	0.0005815089253926214
sp|P49723|RIR4_YEAST	0.0011318387537919623	0.0013163348671942664	0.0015769980301766982
sp|P04801|SYTC_YEAST	0.0008733679685927642	0.0009484210440873094	0.000827718815612943
sp|P34247|UTP11_YEAST	7.165838909093616e-05	6.771056324506199e-05	7.609215050833406e-05
sp|P53076|VID30_YEAST	4.583840099389647e-05	4.331305781394298e-05	4.8674587187030676e-05
sp|P04051|RPC1_YEAST	0.0001754455707668659	0.00015344127363291983	0.00018630101717569226
sp|P29468|PAP_YEAST	0.00024717958841854516	0.0002335618950806035	0.000297623413371833
sp|Q03496|TR732_YEAST	7.373497851044283e-05	8.393212810737335e-05	3.095758745323433e-05
sp|Q02100|SKO1_YEAST	3.436575936201024e-05	6.553905555390726e-05	3.6492092089717825e-05
sp|P06839|RAD3_YEAST	4.488698043981118e-05	4.2414053211449174e-05	4.766429883256727e-05
sp|P25638|TAH1_YEAST	0.0004163823768110766	0.0003934429118050288	0.00044214544713137914
sp|P50874|ORC5_YEAST	4.419893539619953e-05	4.1763914155409316e-05	4.6933681975571345e-05
sp|P39927|PTI1_YEAST	6.567437759355895e-05	0.00012628220246423198	6.97378867678501e-05
sp|P17106|CBF1_YEAST	0.00030082390239315616	0.00023389565504210028	0.000319436955641803
sp|P04806|HXKA_YEAST	0.0009074241192120414	0.0009126063004738256	0.0008433543725232427
sp|P41832|BNI1_YEAST	6.8945686391686e-05	0.00011557233098780805	6.391517542894599e-05
sp|P53305|RT27_YEAST	8.340247841599788e-05	7.880764361608628e-05	8.856288874069756e-05
sp|P39998|EDC3_YEAST	0.00021950730236058527	0.00020741413905325036	0.00023308900605766936
sp|P22515|UBA1_YEAST	0.0008160178118950266	0.0007982199341039336	0.000806430284246623
sp|P53929|YNK8_YEAST	0.0004955929974455987	0.00038243337333597374	0.0005262571128224932
sp|P52553|PFD6_YEAST	0.00046884739462683413	0.0006140259161375484	0.0006900334333013164
sp|P38746|YLF2_YEAST	4.331369516956823e-05	8.279866350554276e-05	4.599366876266783e-05
sp|P53538|SSU72_YEAST	0.0001933611216237336	0.00028099927679799065	0.00020532506738857821
sp|P28274|URA7_YEAST	0.0007384767312071133	0.0006977923457077904	0.0008358290828517287
